TransactionID,TransactionDT,transaction_day,isFraud,TransactionAmt,ProductCD,card4,card6,P_emaildomain,DeviceType,fraud_probability,risk_tier,top_reason_1,top_reason_2,top_reason_3
3480853,12879167,149,0,117.0,W,visa,debit,yahoo.com,,0.7440511,High,masked time-delta feature (D2) increased risk,card type (credit/debit) (debit) decreased risk,masked Vesta-engineered feature (V308) increased risk
3559860,15208183,176,0,77.0,W,visa,credit,,,0.74402857,High,masked Vesta-engineered feature (V294) increased risk,masked counting feature (C13) decreased risk,masked time-delta feature (D11) decreased risk
3575486,15765959,182,0,834.0,W,mastercard,credit,comcast.net,,0.7439668,High,transaction amount ($834.00) increased risk,card type (credit/debit) (credit) increased risk,purchaser email domain (comcast.net) decreased risk
3535867,14495934,167,0,40.331,C,visa,credit,gmail.com,desktop,0.74393684,High,masked identity/device signal (id_31) decreased risk,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C1) decreased risk
3521545,14075356,162,0,15.985,C,visa,debit,gmail.com,mobile,0.74393135,High,masked counting feature (C8) increased risk,masked counting feature (C11) increased risk,masked counting feature (C1) decreased risk
3504143,13549127,156,1,255.0,W,mastercard,credit,,,0.74384004,High,masked counting feature (C14) increased risk,card type (credit/debit) (credit) increased risk,masked counting feature (C13) increased risk
3505455,13587815,157,0,77.0,W,visa,credit,yahoo.com,,0.7438327,High,card type (credit/debit) (credit) increased risk,masked counting feature (C13) increased risk,masked counting feature (C11) increased risk
3483395,12992012,150,0,295.5,W,visa,credit,gmail.com,,0.7436546,High,masked counting feature (C14) increased risk,transaction amount ($295.50) increased risk,card type (credit/debit) (credit) increased risk
3468555,12516409,144,1,59.0,W,visa,credit,yahoo.com,,0.7435313,High,card type (credit/debit) (credit) increased risk,masked Vesta-engineered feature (V294) increased risk,masked time-delta feature (D2) increased risk
3523892,14150680,163,0,200.0,R,visa,credit,gmail.com,mobile,0.7434927,High,masked counting feature (C14) increased risk,masked identity/device signal (id_30) decreased risk,transaction amount ($200.00) increased risk
3505185,13571795,157,0,295.0,W,visa,debit,gmail.com,,0.74345934,High,masked Vesta-engineered feature (V296) increased risk,transaction amount ($295.00) increased risk,masked Vesta-engineered feature (V320) increased risk
3465338,12415011,143,0,166.99,W,mastercard,credit,gmail.com,,0.743412,High,masked counting feature (C14) increased risk,card type (credit/debit) (credit) increased risk,"this card's largest past transaction amount ($31,937.39) increased risk"
3477846,12792844,148,0,0.878,C,visa,debit,gmail.com,desktop,0.74340004,High,masked counting feature (C14) increased risk,this card's average past transaction amount ($32.00) decreased risk,masked identity/device signal (id_31) increased risk
3506068,13626814,157,1,107.95,W,visa,debit,,,0.7433232,High,masked counting feature (C1) increased risk,masked time-delta feature (D2) increased risk,masked counting feature (C13) decreased risk
3573896,15707358,181,0,477.47,W,visa,credit,gmail.com,,0.74320644,High,masked time-delta feature (D2) increased risk,card type (credit/debit) (credit) increased risk,transaction amount ($477.47) increased risk
3528031,14258477,165,0,335.0,W,mastercard,debit,gmail.com,,0.7431783,High,masked counting feature (C14) increased risk,masked counting feature (C13) increased risk,masked Vesta-engineered feature (V35) decreased risk
3573183,15693601,181,0,433.0,W,discover,credit,yahoo.com,,0.743077,High,masked Vesta-engineered feature (V294) increased risk,transaction amount ($433.00) increased risk,card type (credit/debit) (credit) increased risk
3518129,13983879,161,0,171.0,W,visa,debit,yahoo.com,,0.7430215,High,"this card's largest past transaction amount ($5,278.95) increased risk",masked time-delta feature (D2) increased risk,masked Vesta-engineered feature (V308) increased risk
3535321,14486746,167,0,77.0,W,visa,debit,gmail.com,,0.7430004,High,time since this card's last transaction (15) increased risk,masked Vesta-engineered feature (V294) increased risk,card type (credit/debit) (debit) decreased risk
3576217,15784601,182,0,280.0,W,mastercard,debit,yahoo.com,,0.7429501,High,masked counting feature (C11) increased risk,masked counting feature (C13) increased risk,transaction amount ($280.00) increased risk
3503190,13528436,156,0,46.417,C,visa,credit,outlook.es,mobile,0.7427195,High,masked time-delta feature (D2) increased risk,card type (credit/debit) (credit) increased risk,masked counting feature (C1) decreased risk
3526240,14225342,164,0,226.0,W,mastercard,credit,yahoo.com,,0.7426641,High,masked Vesta-engineered feature (V294) increased risk,masked time-delta feature (D4) decreased risk,"this card's largest past transaction amount ($31,937.39) increased risk"
3527804,14253981,164,0,7.747,C,mastercard,debit,gmail.com,mobile,0.7426447,High,masked counting feature (C14) increased risk,masked counting feature (C13) increased risk,masked identity/device signal (id_31) decreased risk
3540913,14652151,169,0,117.0,W,visa,debit,gmail.com,,0.7426272,High,masked Vesta-engineered feature (V294) increased risk,distance feature (888.0) increased risk,masked counting feature (C13) increased risk
3528669,14285745,165,1,107.95,W,visa,debit,,,0.7424795,High,masked counting feature (C9) increased risk,purchaser email domain (missing) increased risk,masked counting feature (C13) decreased risk
3483866,13019252,150,1,117.0,W,mastercard,credit,gmail.com,,0.7424157,High,card type (credit/debit) (credit) increased risk,masked Vesta-engineered feature (V294) increased risk,"this card's largest past transaction amount ($4,194.95) increased risk"
3560517,15248695,176,1,50.783,C,mastercard,credit,gmail.com,mobile,0.74235576,High,masked counting feature (C14) increased risk,masked identity/device signal (id_31) decreased risk,masked counting feature (C13) increased risk
3567043,15460038,178,0,226.0,W,visa,credit,,,0.7423033,High,masked counting feature (C14) increased risk,card type (credit/debit) (credit) increased risk,masked counting feature (C13) increased risk
3479301,12850529,148,0,1651.0,W,mastercard,credit,aol.com,,0.7421457,High,card type (credit/debit) (credit) increased risk,purchaser email domain (aol.com) decreased risk,"transaction amount ($1,651.00) increased risk"
3531182,14347224,166,0,78.5,W,visa,debit,gmail.com,,0.74207246,High,masked Vesta-engineered feature (V294) increased risk,masked Vesta-engineered feature (V308) increased risk,masked time-delta feature (D2) increased risk
3527387,14245742,164,1,335.0,W,mastercard,credit,gmail.com,,0.7420697,High,card type (credit/debit) (credit) increased risk,masked Vesta-engineered feature (V294) increased risk,masked Vesta-engineered feature (V2) decreased risk
3557360,15126312,175,0,117.0,W,visa,debit,gmail.com,,0.7419217,High,masked Vesta-engineered feature (V294) increased risk,masked time-delta feature (D2) increased risk,card type (credit/debit) (debit) decreased risk
3468405,12513836,144,1,255.0,W,mastercard,debit,yahoo.com,,0.7419028,High,masked match flag (M5) increased risk,this card's average past transaction amount ($197.90) increased risk,masked counting feature (C13) decreased risk
3495879,13320990,154,0,9.96,C,visa,debit,gmail.com,mobile,0.74184614,High,masked counting feature (C11) increased risk,masked counting feature (C8) increased risk,recipient email domain (gmail.com) increased risk
3574309,15715589,181,0,49.0,W,visa,credit,gmail.com,,0.7418076,High,card type (credit/debit) (credit) increased risk,masked Vesta-engineered feature (V83) increased risk,masked counting feature (C6) increased risk
3508868,13713893,158,0,30.0,W,visa,debit,gmail.com,,0.74178684,High,masked Vesta-engineered feature (V294) increased risk,transaction amount ($30.00) decreased risk,masked counting feature (C13) increased risk
3487351,13117895,151,0,944.0,W,visa,debit,gmail.com,,0.74170095,High,masked counting feature (C14) increased risk,transaction amount ($944.00) increased risk,masked match flag (M5) increased risk
3559530,15201050,175,0,335.0,W,visa,debit,gmail.com,,0.74160445,High,masked counting feature (C14) increased risk,transaction amount ($335.00) increased risk,masked Vesta-engineered feature (V294) increased risk
3462450,12280214,142,0,22.932,C,visa,credit,gmail.com,mobile,0.7415946,High,card type (credit/debit) (credit) increased risk,masked counting feature (C8) increased risk,masked identity/device signal (id_31) increased risk
3563816,15348694,177,0,142.388,C,mastercard,debit,gmail.com,desktop,0.7415706,High,masked counting feature (C14) increased risk,masked counting feature (C1) decreased risk,masked identity/device signal (id_31) decreased risk
3542743,14683098,169,0,390.0,W,visa,debit,gmail.com,,0.74155354,High,masked counting feature (C14) increased risk,transaction amount ($390.00) increased risk,masked counting feature (C13) increased risk
3575958,15779078,182,0,117.0,W,visa,debit,,,0.7415273,High,masked Vesta-engineered feature (V294) increased risk,masked match flag (M5) increased risk,card type (credit/debit) (debit) decreased risk
3506728,13641342,157,0,31.232,C,visa,debit,gmail.com,mobile,0.74150413,High,masked Vesta-engineered feature (V258) increased risk,masked counting feature (C8) increased risk,masked counting feature (C1) decreased risk
3530393,14331760,165,1,401.0,W,discover,credit,gmail.com,,0.74129647,High,transaction amount ($401.00) increased risk,card type (credit/debit) (credit) increased risk,card network (discover) increased risk
3484667,13036546,150,0,117.0,W,visa,debit,yahoo.com,,0.74125844,High,masked Vesta-engineered feature (V2) decreased risk,masked Vesta-engineered feature (V294) increased risk,masked Vesta-engineered feature (V281) increased risk
3566181,15439523,178,1,171.0,W,visa,debit,,,0.7412496,High,masked counting feature (C14) increased risk,purchaser email domain (missing) increased risk,masked counting feature (C13) increased risk
3460593,12244062,141,0,49.0,W,mastercard,debit,gmail.com,,0.7411851,High,masked time-delta feature (D2) increased risk,"this card's largest past transaction amount ($5,420.00) increased risk",masked match flag (M5) increased risk
3493099,13265009,153,0,77.0,W,visa,debit,gmail.com,,0.7411574,High,masked counting feature (C13) decreased risk,distance feature (963.0) increased risk,masked Vesta-engineered feature (V294) increased risk
3527709,14251806,164,0,117.0,W,visa,debit,,,0.74114954,High,masked Vesta-engineered feature (V294) increased risk,this card's average past transaction amount ($84.99) decreased risk,purchaser email domain (missing) increased risk
3539612,14597488,168,0,49.0,W,visa,debit,,,0.74113715,High,this card's average past transaction amount ($98.70) decreased risk,masked Vesta-engineered feature (V294) increased risk,masked Vesta-engineered feature (V308) increased risk
3522656,14097284,163,0,1.001,C,visa,debit,hotmail.com,mobile,0.74103016,High,device/browser string (Hisense F23 Build/NRD90M) decreased risk,masked counting feature (C1) increased risk,masked identity/device signal (id_31) decreased risk
3570173,15600079,180,0,15.0,W,visa,debit,aol.com,,0.74100804,High,masked Vesta-engineered feature (V294) increased risk,masked counting feature (C11) increased risk,card type (credit/debit) (debit) decreased risk
3529476,14316064,165,0,554.0,W,visa,debit,gmail.com,,0.7409773,High,transaction amount ($554.00) increased risk,masked Vesta-engineered feature (V294) increased risk,distance feature (560.0) increased risk
3556767,15112976,174,1,92.0,W,visa,debit,aol.com,,0.74088144,High,masked Vesta-engineered feature (V294) increased risk,masked counting feature (C9) increased risk,distance feature (288.0) increased risk
3544603,14756408,170,0,44.0,W,mastercard,debit,gmail.com,,0.740843,High,"this card's largest past transaction amount ($5,420.00) increased risk",masked Vesta-engineered feature (V294) increased risk,masked match flag (M5) increased risk
3545967,14802139,171,0,9.468,C,mastercard,debit,gmail.com,mobile,0.74076873,High,device/browser string (Moto X Play Build/NPD26.48-24-1) decreased risk,masked counting feature (C1) increased risk,masked counting feature (C8) increased risk
3493733,13278926,153,0,73.0,W,visa,debit,live.com,,0.7406713,High,masked counting feature (C14) increased risk,purchaser email domain (live.com) increased risk,masked counting feature (C13) increased risk
3546939,14837214,171,0,171.0,W,mastercard,debit,gmail.com,,0.74066347,High,masked counting feature (C13) decreased risk,card type (credit/debit) (debit) decreased risk,masked counting feature (C11) increased risk
3556135,15100062,174,0,117.0,W,mastercard,credit,,,0.7406129,High,masked Vesta-engineered feature (V294) increased risk,card type (credit/debit) (credit) increased risk,masked Vesta-engineered feature (V320) increased risk
